listing_id,listing_name,host_id,host_name,property_type,room_type_id,location_id,accommodates,bathrooms,bedrooms,beds,bed_type,price,minimum_nights,maximum_nights,number_of_reviews,actual_review_count,first_review_date,last_review_date,review_scores_rating,reviews_per_month
6523393,Great Location by Lake Union & SLU,6152910,Christy,Apartment,1,922,4,1.0,1.0,1.0,Real Bed,95.0,2,90,26,26,2015-07-13,2015-11-23,98.0,4.43
7922676,VIEW APT OVERLOOKING LAKE UNION!!!!,527224,Wally & Ela,Apartment,1,923,2,1.0,1.0,1.0,Real Bed,140.0,10,30,0,0,,,0.0,0.0
6766513,Eastlake Condo,35425028,Christy,Apartment,1,924,2,1.0,1.0,1.0,Real Bed,95.0,2,1125,20,20,2015-06-21,2015-12-20,98.0,3.03
682135,Sweet APT. Eastlake View Lake Union,222538,Suryo,Apartment,1,925,3,1.0,1.0,1.0,Real Bed,91.0,2,21,7,7,2013-10-29,2015-09-27,96.0,0.26
4678866,Charming Eastlake Townhouse ,3973228,Sarah And Luke,House,1,926,3,1.0,1.0,2.0,Real Bed,135.0,1,1125,2,2,2014-12-28,2015-07-05,100.0,0.16
708774,Clean+Comfy Eastlake/Lk Union 1BR,316200,William,Apartment,1,927,4,1.0,1.0,1.0,Real Bed,95.0,3,365,47,47,2012-12-13,2015-11-27,95.0,1.26
3158210,Spacious Light-Filled Eastlake Apt,4400148,David,Apartment,1,928,3,1.0,1.0,1.0,Real Bed,140.0,2,7,20,20,2014-06-14,2015-09-22,96.0,1.05
1494828,Modern+Clean 2BR Eastlake/Lk Union,316200,William,Apartment,1,929,4,1.0,2.0,2.0,Real Bed,125.0,3,1125,81,81,2013-08-29,2015-12-07,98.0,2.83
7291403,"Charming, Bright Condo, UW to City",748695,Peter,Condominium,1,930,3,1.0,1.0,1.0,Futon,150.0,2,1125,2,2,2015-07-21,2015-07-27,90.0,0.36
7075357,Eastlake Union Summer Getaway,7963866,Rob,Condominium,1,931,4,1.5,2.0,3.0,Real Bed,129.0,1,1125,2,2,2015-07-30,2015-08-09,100.0,0.38
8000037,Perfect location in seattle (3),21059456,Howard,Apartment,3,932,1,1.0,1.0,1.0,Futon,50.0,1,1125,0,0,,,0.0,0.0
1652097,Lake Union Tranquil Retreat,7096991,Pamela,Apartment,1,933,4,1.0,1.0,2.0,Real Bed,85.0,1,1125,22,22,2014-06-23,2015-12-08,86.0,1.18
4660460,Cozy Eastlake Studio Apartment,1146836,Mona,Apartment,1,934,2,1.0,0.0,1.0,Real Bed,82.0,3,1125,41,41,2015-02-16,2015-12-14,95.0,3.81
1944596,Convenient & Cozy Eastlake Location,10058153,Paula,Apartment,2,935,2,1.0,1.0,1.0,Real Bed,103.0,1,1125,29,29,2014-01-05,2015-12-02,97.0,1.19
5593504,Eastlake Townhome (Private Room),21788061,Justin,House,2,936,2,1.0,1.0,1.0,Real Bed,59.0,1,95,16,16,2015-03-22,2015-12-22,96.0,1.66
7999692,Perfect location in seattle,21059456,Howard,Apartment,1,937,4,1.0,1.0,1.0,Real Bed,150.0,2,1125,1,1,2015-09-13,2015-09-13,80.0,0.26
619366,"Lake Union view ""Garden Apartment""",2070664,Gillian,Apartment,1,938,2,1.0,1.0,1.0,Real Bed,115.0,2,21,146,146,2012-08-10,2015-12-10,98.0,3.52
7999972,Perfect location in seattle (2),21059456,Howard,Apartment,2,939,2,1.0,1.0,1.0,Real Bed,100.0,1,1125,0,0,,,0.0,0.0
3379116,The Seattle Carriage House,14138534,Jill,Cabin,1,940,8,1.0,2.0,4.0,Real Bed,300.0,2,1125,43,43,2014-09-14,2015-10-25,98.0,2.7
10272763,Eastlake Townhome (Private BR+BA),21788061,Justin,House,2,941,2,1.0,1.0,1.0,Real Bed,68.0,1,1125,0,0,,,0.0,0.0
10077121,Quiet/cute between Downtown and UW,20868197,Paige,Apartment,2,942,3,1.0,1.0,1.0,Airbed,52.0,1,1125,0,0,,,0.0,0.0
7536219,Cozy Studio Near Everything,39486339,Jessica,Apartment,1,943,2,1.0,0.0,1.0,Real Bed,91.0,1,1125,8,8,2015-08-01,2015-12-06,88.0,1.53
4688603,Stay with a view close to downtown,23361637,Vandana,Apartment,2,944,2,1.0,1.0,1.0,Real Bed,59.0,1,1125,2,2,2015-01-26,2015-02-03,90.0,0.17
7936877,Studio in Eastlake/New apt building,737618,Gaurav,Apartment,1,945,2,1.0,0.0,1.0,Real Bed,129.0,3,1125,0,0,,,0.0,0.0
3627658,Beautiful 1 bdrm~ Eastlake-prime!,1403646,Jamie,Apartment,1,946,3,1.0,1.0,1.0,Real Bed,125.0,1,1125,9,9,2014-07-23,2015-09-07,87.0,0.51
6363779,Perfect Location on Lake Union,13370163,Zach,Apartment,2,947,2,1.0,1.0,1.0,Real Bed,195.0,2,1125,2,2,2015-06-15,2015-06-23,90.0,0.29
2693137,Great View in Eastlake,13782718,Mark,Apartment,2,948,2,1.0,1.0,1.0,Real Bed,58.0,1,1125,89,89,2014-06-17,2015-11-29,89.0,4.71
7697340,4-Story Modern Home w/ a Lake View!,9060841,Ruby,House,1,949,8,2.5,3.0,3.0,Real Bed,600.0,2,1125,2,2,2015-08-17,2015-09-29,60.0,0.43
5707514,Heart of Seattle... 1br appartment,3501660,Soren,Apartment,1,950,2,1.0,1.0,1.0,Real Bed,89.0,2,1125,0,0,,,0.0,0.0
7844444,Sunny Vintage Studio with Lake View,41336393,Tara,Apartment,1,951,4,1.0,0.0,2.0,Real Bed,100.0,1,1125,6,6,2015-08-20,2015-09-01,73.0,1.3
7481498,The Franklin Place in Eastlake,27128259,Heidi,Apartment,1,952,3,1.0,2.0,2.0,Real Bed,125.0,2,1125,11,11,2015-07-25,2015-11-07,96.0,2.01
535300,Private Eastlake - Steps to Lake.,2347819,Dee & Adam,Apartment,2,953,2,1.0,1.0,1.0,Real Bed,82.0,2,14,115,115,2012-06-29,2015-11-16,92.0,2.68
68508,"Olympics, LakeUnion, Downtown....",340192,Angela,Apartment,1,954,4,1.0,2.0,2.0,Couch,225.0,7,730,0,0,,,0.0,0.0
8294379,Spacious & bright room in Eastlake,21022292,Melinda,Apartment,2,955,2,1.0,1.0,1.0,Real Bed,55.0,1,1125,4,4,2015-11-08,2015-12-14,100.0,2.07
9137487,Center Of The Seattle-Verse !,19469036,Joe,Apartment,2,956,2,1.0,1.0,1.0,Real Bed,90.0,1,1125,0,0,,,0.0,0.0
4481979,NEW 1 BD listing CENTRAL/MODERN,23255076,Ana,Apartment,1,957,2,1.0,1.0,1.0,Real Bed,134.0,1,1125,6,6,2014-11-24,2015-12-13,100.0,0.44
5353512,1920's Eastlake Home Close to Water,11027707,Anna,Apartment,2,958,2,1.0,1.0,1.0,Airbed,42.0,1,1125,4,4,2015-11-27,2015-12-18,75.0,3.08
244499,Incredible View Lake Union Condo!,1282652,Amanda,Apartment,1,959,2,1.0,1.0,1.0,Real Bed,125.0,2,1125,34,34,2012-08-23,2015-08-11,96.0,0.83
3316219,Economical & Spacious 2BD w Parking,225845,Gavin,House,1,960,6,1.0,2.0,2.0,Real Bed,115.0,1,1125,106,106,2014-07-23,2015-12-20,77.0,5.99
6613601,1BR 1BA Aptmnt in Amazing Location!,34609763,Jonathan,Apartment,1,965,3,1.0,1.0,1.0,Real Bed,125.0,1,9,9,9,2015-06-14,2015-11-28,98.0,1.32
7833113,Prime Location to Explore Seattle!,5203265,Kelli,Apartment,2,966,2,1.0,1.0,1.0,Real Bed,55.0,2,14,16,16,2015-08-26,2015-12-22,96.0,3.64
7439802,South Lake Union Penthouse,4335914,Chasten,Apartment,1,967,6,2.0,2.0,3.0,Real Bed,550.0,3,10,7,7,2015-09-14,2015-12-26,100.0,1.86
10135378,Cute 1 br in the heart of eastlake!,52012565,Jeannine,Apartment,1,961,2,1.0,1.0,1.0,Real Bed,90.0,2,1125,0,0,,,0.0,0.0
9330174,Nice apartment in center of city,6601753,Isabel,Apartment,1,968,3,1.0,1.0,1.0,Real Bed,100.0,2,10,3,3,2015-11-16,2015-12-15,100.0,1.8
9597415,Modern Loft | Great Location!,10809449,Josh,Loft,1,969,2,1.0,1.0,1.0,Real Bed,95.0,1,1125,0,0,,,0.0,0.0
8831088,Super-hip luxury SLU apartment,33698546,Stone,Apartment,1,970,4,1.0,1.0,2.0,Real Bed,110.0,4,1125,0,0,,,0.0,0.0
7401671,Centrally Located Eastlake Studio,24976504,Rebecca,Apartment,1,962,2,1.0,0.0,1.0,Real Bed,80.0,2,1125,15,15,2015-07-20,2015-10-13,82.0,2.66
5330475,Lake Union Master Room (w/bath),13508145,Anna,Apartment,2,971,4,2.0,1.0,1.0,Real Bed,100.0,30,1125,2,2,2015-09-28,2015-10-19,100.0,0.61
8067001,Modern luxury apartment,7448641,Merve,Apartment,1,972,2,1.0,0.0,1.0,Real Bed,90.0,7,90,1,1,2015-10-30,2015-10-30,100.0,0.45
8829089,In the heart of it all,25855544,J,Apartment,3,973,1,2.0,1.0,1.0,Real Bed,100.0,1,1125,0,0,,,0.0,0.0
8814555,Great Condo 3 blocks to SpaceNeedle,30911566,Ryan,Condominium,1,974,2,1.5,1.0,1.0,Real Bed,88.0,1,1125,0,0,,,0.0,0.0
6852288,1 BDRM Central Capitol Hill Getaway,35905805,Helena,Apartment,2,963,2,1.0,1.0,1.0,Real Bed,59.0,2,30,14,14,2015-07-12,2015-12-02,85.0,2.37
6913706,Westlake Ave Downtown Condos 1BD,8534462,Daniela,Apartment,1,975,4,1.0,1.0,1.0,Real Bed,183.0,2,1125,20,20,2015-06-26,2015-11-13,96.0,3.11
2387265,Central near Amazon. Walkscore-97! ,12195007,Alex,Apartment,1,976,2,1.0,0.0,1.0,Real Bed,135.0,1,9,0,0,,,0.0,0.0
48319,Modern Loft with Space Needle View,220013,Erik,Apartment,1,977,2,1.0,1.0,1.0,Real Bed,220.0,3,31,21,21,2011-06-07,2012-08-06,96.0,0.38
9885225,Westlake Ave Downtown Condos 1BD 4,8534462,Daniela,Apartment,1,978,3,1.0,1.0,1.0,Real Bed,183.0,2,1125,0,0,,,0.0,0.0
8083242,Turn of the Century Apartment,42693473,Bryan,Apartment,2,979,2,1.0,1.0,1.0,Real Bed,115.0,2,30,3,3,2015-09-14,2015-09-29,73.0,0.8
8704964,The All Night Diner Mobile Studio,45697001,Nicholas,Camper/RV,3,980,4,1.0,1.0,4.0,Real Bed,100.0,1,1125,0,0,,,0.0,0.0
6990477,Westlake Ave Downtown Condos 1BD 2,8534462,Daniela,Apartment,1,981,3,1.0,1.0,1.0,Real Bed,183.0,2,1125,26,26,2015-07-05,2015-11-08,98.0,4.24
117862,Great views of the Space Needle!,595263,Matt,Apartment,1,964,2,1.0,1.0,1.0,Real Bed,115.0,2,365,19,19,2011-06-20,2015-06-14,98.0,0.34
7777219,94 walk-score elegant SLU Apt. room,40912620,Vivian,Apartment,2,982,2,1.0,1.0,1.0,Real Bed,75.0,1,1125,4,4,2015-08-13,2015-10-02,90.0,0.83
7203765,Upscale studio in South Lake Union,37718121,Iulia,Apartment,1,983,2,1.0,0.0,1.0,Real Bed,110.0,3,1125,1,1,2015-08-09,2015-08-09,80.0,0.2
7840228,Westlake Ave Downtown Condos 1BD 3,8534462,Daniela,Apartment,1,984,3,1.0,1.0,1.0,Real Bed,183.0,2,1125,6,6,2015-08-16,2015-09-21,100.0,1.27
7438635,South Lake Union Penthouse Room,4335914,Chasten,Apartment,2,985,2,1.0,1.0,1.0,Real Bed,220.0,1,1125,12,12,2015-08-08,2015-12-31,100.0,2.4
9389755,Modern Open 1-Bedroom,37376726,Garrett,Condominium,1,986,3,1.0,1.0,1.0,Real Bed,119.0,1,1125,3,3,2015-11-28,2015-12-06,93.0,2.37
9151865,94 walking score BDRM in SLU,40912620,Vivian,Apartment,2,987,2,1.0,1.0,1.0,Real Bed,75.0,1,1125,1,1,2015-12-12,2015-12-12,40.0,1.0
7204672,"Magnolia charm, close to downtown",37723023,Deb,House,1,2075,6,2.5,3.0,3.0,Real Bed,200.0,1,1125,2,2,2015-08-20,2015-08-23,90.0,0.43
5579427,Steps from magical Discovery Park-3,3497328,Nikki,House,1,2076,7,2.0,3.0,3.0,Real Bed,229.0,2,1125,4,4,2015-07-27,2015-08-20,100.0,0.74
6734621,"Super location, 3.5ba, Free Parking",33515006,Andrew,Townhouse,1,2077,10,3.5,3.0,5.0,Real Bed,333.0,1,180,29,29,2015-06-14,2016-01-02,94.0,4.24
2263643,Charming English room by Park,10043337,Tessa,Apartment,2,2078,1,1.0,1.0,1.0,Real Bed,41.0,2,1125,57,57,2014-06-15,2015-12-17,89.0,3.01
4608208,A quiet oasis in Seattle,23878721,Sallie,House,2,2079,2,1.0,1.0,1.0,Real Bed,70.0,1,1125,39,39,2014-12-15,2016-01-02,98.0,3.03
9999955,Private Bed & Bath Near Downtown,29652358,Johnny,House,2,2080,1,1.0,1.0,1.0,Real Bed,55.0,1,1125,0,0,,,0.0,0.0
3528627,Room With Balcony,17764753,Lyn,Apartment,2,2081,2,1.0,1.0,2.0,Real Bed,70.0,1,1125,20,20,2014-07-14,2015-10-31,86.0,1.11
8048333,The Suburbs Near Downtown Seattle,4726215,Al,House,1,2082,4,1.0,1.0,2.0,Real Bed,97.0,2,29,0,0,,,0.0,0.0
8050642,Fabulous Seattle Modern,658155,Joe,House,1,2083,12,3.5,5.0,7.0,Real Bed,350.0,3,1125,3,3,2015-09-07,2015-12-15,100.0,0.75
7329805,Light-filled 2BR/1BA Home Magnolia,38387642,Jennifer,House,1,2084,6,1.0,2.0,4.0,Real Bed,200.0,2,180,7,7,2015-08-22,2015-12-21,94.0,1.54
6848455,Bright + Modern Townhouse w/ 3 Bdrm,12648641,Jamie,Townhouse,1,2085,5,2.5,3.0,3.0,Real Bed,225.0,2,1125,9,9,2015-06-16,2015-12-01,98.0,1.33
9695233,Cityscape and water view included!,1886540,Daniela,Apartment,1,2086,4,1.0,1.0,2.0,Real Bed,115.0,1,1125,0,0,,,0.0,0.0
5164581,Bright Quiet Room Close to Downtown,11266036,Luyao,House,2,2087,2,1.0,1.0,1.0,Real Bed,40.0,1,1125,58,58,2015-02-08,2016-01-03,94.0,5.26
2208757,"Seattle Resting Nest ,3BR Near DT",11266036,Luyao,Townhouse,1,2088,8,2.5,3.0,3.0,Real Bed,150.0,1,1125,0,0,,,0.0,0.0
226536,Sunny Cottage near Discovery Park,209571,Cheryl,House,2,2089,2,1.0,1.0,1.0,Real Bed,46.0,1,365,25,25,2011-11-13,2015-10-29,91.0,0.5
176678,"New townhouse, NW of downtown",844971,Laura,House,2,2090,2,1.0,1.0,1.0,Real Bed,64.0,2,21,57,57,2012-04-10,2015-10-10,97.0,1.25
7050534,Quiet Spacious Apartment with View!,36944932,Joel,Apartment,1,2091,2,1.0,1.0,1.0,Real Bed,125.0,2,1125,3,3,2015-07-05,2015-08-09,100.0,0.49
8248970,Magnolia/Discovery Park House,22680126,Sally,House,1,2092,6,2.0,3.0,4.0,Real Bed,250.0,3,1125,2,2,2015-10-03,2015-11-27,100.0,0.64
4824699,Peaceful Woodsy Cottage,4299635,Robin,House,1,2093,4,1.0,0.0,2.0,Real Bed,147.0,2,1125,0,0,,,0.0,0.0
3876097,Shared space adjacent to Park ,10043337,Tessa,Bed & Breakfast,3,2094,1,1.0,1.0,1.0,Couch,30.0,2,1125,16,16,2014-08-20,2015-11-23,97.0,0.95
1260259,Zen Garden Oasis!,3009864,Jess,House,1,2095,3,1.0,1.0,1.0,Real Bed,150.0,1,1125,64,64,2013-06-24,2015-12-01,100.0,2.08
8443952,Cozy Bedroom w/ Private Bath & Deck,3621132,Sue,Townhouse,2,2096,2,1.0,1.0,1.0,Real Bed,78.0,2,1125,0,0,,,0.0,0.0
10068879,North Village Park B&B,40415712,Jim,Bed & Breakfast,1,2097,4,1.0,1.0,2.0,Real Bed,120.0,1,1125,0,0,,,0.0,0.0
8173487,"1,600+ sq ft Penthouse View Condo",43137237,LeRoy,Condominium,1,2098,5,2.0,3.0,2.0,Real Bed,280.0,2,1125,2,2,2015-09-07,2015-12-01,80.0,0.5
685600,Steps from magical Discovery Park-1,3497328,Nikki,House,2,2099,2,1.0,1.0,1.0,Real Bed,75.0,2,1125,8,8,2014-08-10,2015-05-04,100.0,0.47
8483477,Beautiful updated top floor unit.,5894733,Anna,Apartment,1,2100,4,1.0,1.0,1.0,Real Bed,178.0,1,1125,1,1,2015-09-27,2015-09-27,60.0,0.3
10136155,5 bedrooms 1909 Magnolia Splendor,5630551,Chloe,House,1,2101,8,1.0,5.0,5.0,Real Bed,480.0,1,1125,0,0,,,0.0,0.0
6959336,Steps from magical Discovery Park-2,3497328,Nikki,House,1,2102,5,1.0,2.0,3.0,Real Bed,129.0,2,1125,3,3,2015-07-07,2015-07-20,73.0,0.49
5195064,"Big Room, Queen Bed, Near Downtown",11266036,Luyao,House,2,2103,2,1.0,1.0,1.0,Real Bed,50.0,1,1125,64,64,2015-02-18,2015-12-26,93.0,5.98
9961538,Spacious Bedroom with Private Bath,11266036,Luyao,Townhouse,2,2104,4,1.0,1.0,1.0,Real Bed,50.0,1,1125,0,0,,,0.0,0.0
8301680,Lovely Cape Cod by Discovery Park!,43770930,Mike,House,1,2061,5,2.0,3.0,3.0,Real Bed,175.0,1,1125,1,1,2015-11-29,2015-11-29,100.0,0.81
492287,Seattle Discovery Birdhouse,2433229,Robert,House,2,2062,2,1.0,1.0,1.0,Airbed,88.0,1,3,71,71,2012-06-03,2015-11-29,93.0,1.62
8029177,Magnolia ADU,42393640,Jonelle,Apartment,1,2063,2,1.0,1.0,1.0,Real Bed,100.0,2,1125,4,4,2015-08-31,2015-10-25,85.0,0.94
7343707,Waterfront View home in Seattle,38471924,Brodie,House,1,2064,5,2.0,2.0,2.0,Real Bed,225.0,2,1125,14,14,2015-08-08,2015-12-27,100.0,2.8
8882345,Charming brick home in Magnolia,46478451,Danielle,House,1,2065,6,1.0,2.0,3.0,Real Bed,200.0,2,14,0,0,,,0.0,0.0
7676574,Magnolia View Retreat,5011779,Karin,House,1,2066,6,1.5,2.0,4.0,Real Bed,250.0,3,1125,4,4,2015-09-13,2015-11-28,100.0,1.05
3354761,"SPECIAL on Water, Downtown Seattle",16929371,Jan,Apartment,1,2067,9,1.5,0.0,4.0,Real Bed,95.0,4,1125,9,9,2014-07-27,2015-04-15,84.0,0.51
3561237,*New Luxury Home 10 min to Downtown,16929371,Jan,House,1,2068,15,4.0,4.0,7.0,Real Bed,172.0,1,1125,19,19,2014-07-20,2015-10-18,97.0,1.07
1831338,home 1 block in from Magnolia Blvd.,9577961,Reena,House,2,2069,2,1.0,1.0,1.0,Futon,99.0,1,1125,17,17,2014-06-11,2015-08-09,79.0,0.89
1840671,Large Bedroom  Downstairs ,9577961,Reena,House,2,2070,2,1.0,1.0,1.0,Futon,99.0,1,1125,11,11,2014-07-13,2015-09-07,87.0,0.61
5559643,Seattle Cottage,28822480,Ella,House,1,2071,5,1.0,2.0,3.0,Real Bed,175.0,1,1125,13,13,2015-03-28,2015-08-11,93.0,1.38
8327083,Fabulous Seattle Modern,658155,Joe,House,1,2072,12,3.5,5.0,7.0,Real Bed,350.0,3,1125,1,1,2015-12-09,2015-12-09,100.0,1.0
8087037,Steps from Magical Discovery Park-4,3497328,Nikki,House,2,2073,2,1.0,1.0,1.0,Real Bed,69.0,1,1125,0,0,,,0.0,0.0
1696015,SEATTLE BEACH HOUSE on Elliott Bay,8956137,William,House,1,2074,10,2.0,3.0,3.0,Real Bed,375.0,3,1125,15,15,2014-03-07,2015-11-02,95.0,0.67
6855839,Downtown Hi-Rise. 98 Walkscore (A1),29051256,Katya,Apartment,1,1453,3,1.0,1.0,1.0,Real Bed,144.0,2,1125,28,28,2015-06-18,2016-01-03,99.0,4.18
3345341,100% Walk Score 1-BR Downtown,3906464,Amy,Apartment,1,1454,4,1.0,1.0,1.0,Real Bed,999.0,1,31,54,54,2014-06-23,2015-06-28,94.0,2.89
4410493,Heart of Downtown Seattle! SH2,4962900,Jordan,Apartment,1,1496,6,2.0,2.0,3.0,Real Bed,138.0,2,1125,10,10,2015-01-01,2015-12-24,94.0,0.81
19619,1 Bedroom Cosmopolitan Water View ,74305,Darik,Apartment,1,1497,4,1.0,1.0,2.0,Real Bed,145.0,2,365,17,17,2010-09-04,2015-05-02,98.0,0.26
7597244,BELLTOWN/DOWNTOWN Spacious&Luminous,39839653,Lisa Marie,Apartment,1,1498,2,1.0,1.0,1.0,Real Bed,125.0,1,1125,4,4,2015-11-25,2015-12-16,95.0,2.93
5736082,Living room in 1 BHK for females,29745749,Preeti,Apartment,3,1499,1,1.0,1.0,1.0,Real Bed,45.0,1,1125,6,6,2015-05-19,2015-08-31,80.0,0.78
3697351,5 Blocks from Pike Place Market,18835179,Jakub,Apartment,3,1500,2,1.0,1.0,1.0,Futon,35.0,1,14,108,108,2014-07-28,2015-12-06,87.0,6.16
6958436,Historic Downtown Artist Loft,11653525,Natasha,Loft,1,1501,4,1.0,1.0,2.0,Real Bed,225.0,3,1125,2,2,2015-08-04,2015-10-24,90.0,0.39
9652574,Sunny apartment room in downtown,10260570,Adrian,Apartment,2,1502,1,1.0,1.0,1.0,Real Bed,50.0,2,1125,1,1,2015-11-29,2015-11-29,100.0,0.81
7109376,Belltown Court Bay Studio,430709,Sea To Sky Rentals,Apartment,1,1503,4,1.0,0.0,1.0,Real Bed,120.0,2,1125,0,0,,,0.0,0.0
3534364,Studio with a Bay View,3010798,Calvin,Apartment,1,1504,2,1.0,1.0,1.0,Real Bed,100.0,7,1125,10,10,2014-07-14,2015-09-15,89.0,0.56
6671901,Fantastic Downtown Location !!! 101,22134250,Amy,Apartment,1,1505,5,1.0,1.0,2.0,Real Bed,120.0,2,1125,28,28,2015-06-10,2015-11-25,83.0,4.02
6370313,Luxury Furnished 1BR Seattle Apt,30283594,Kara,Apartment,1,1455,3,1.0,1.0,1.0,Real Bed,249.0,5,1125,4,4,2015-08-24,2015-10-12,55.0,0.9
9863484,Belltown *All The Things,6590511,Joy,Apartment,1,1506,3,1.0,0.0,1.0,Real Bed,95.0,2,26,2,2,2015-12-14,2015-12-20,100.0,2.0
7249631,Modern Downtown 1BD. 100 WS (R1),29051256,Katya,Apartment,1,1488,3,1.0,1.0,1.0,Real Bed,150.0,2,1125,19,19,2015-07-24,2015-12-30,97.0,3.45
9183838,Belltown / Downtown Apartment,46005243,Sam,Apartment,1,1507,2,1.0,1.0,1.0,Real Bed,130.0,1,20,1,1,2015-12-06,2015-12-06,20.0,1.0
6222245,Metropolitan Seattleite-Studio,430709,Sea To Sky Rentals,Apartment,1,1508,4,1.0,0.0,1.0,Real Bed,130.0,3,1125,2,2,2015-08-12,2015-11-29,100.0,0.41
10292753,Belltown 1brm 98 Walk Score Parking,4874276,Sarah,Condominium,1,1509,4,1.0,1.0,2.0,Real Bed,105.0,3,60,0,0,,,0.0,0.0
7760836,99% walkscore Water View + FREE CAR,15454102,Jenell,Loft,1,1510,6,1.0,0.0,3.0,Real Bed,105.0,1,1125,6,6,2015-09-07,2015-12-15,93.0,1.5
7324993,Luxury Belltown Skyrise,6568374,Bryan,Apartment,1,1511,3,1.0,1.0,1.0,Real Bed,175.0,2,1125,12,12,2015-10-02,2015-12-13,90.0,3.79
5760902,Downtown Ap Westlake Seattle Center,10903708,Ashley & Ryan,Apartment,1,1512,3,1.0,0.0,2.0,Real Bed,100.0,2,1125,54,54,2015-05-04,2015-12-30,93.0,6.59
7035498,Hip Flat - Great dining steps away!,18947211,John,Apartment,1,1513,2,1.0,0.0,1.0,Real Bed,129.0,2,22,31,31,2015-07-26,2016-01-03,98.0,5.71
8956631,Perfect & clean downtown studio,35961304,Marianne,Apartment,1,1514,4,1.0,0.0,3.0,Real Bed,90.0,1,1125,13,13,2015-10-25,2015-12-16,95.0,5.42
6766708,100 Walk Score - Lux 2Bed,8534462,Daniela,Condominium,1,1456,6,2.5,2.0,3.0,Real Bed,350.0,20,1125,3,3,2015-06-19,2015-08-07,100.0,0.45
6992696,Lower Queen Anne/Belltown Apartment,16643290,Matt,Apartment,1,1489,4,1.0,2.0,2.0,Real Bed,199.0,1,1125,5,5,2015-07-10,2015-08-15,72.0,0.84
4264043,Fantastic downtown location! #211,22134250,Amy,Apartment,1,1515,2,1.0,0.0,1.0,Real Bed,75.0,2,1125,76,76,2014-10-13,2015-12-14,87.0,5.08
6186081,Pike Market Belltown 1brm Parking,4874276,Sarah,Condominium,1,1516,4,1.0,1.0,2.0,Real Bed,110.0,3,60,25,25,2015-06-19,2016-01-03,94.0,3.75
1472532,Downtown-5 mins walk to Pike Place!,453540,Sid,Apartment,1,1517,3,1.0,1.0,1.0,Real Bed,80.0,1,1125,181,181,2013-08-15,2015-12-27,95.0,6.22
5900224,Walk to the best spots in Seattle,29824474,Rachael,Apartment,1,1518,2,1.0,0.0,1.0,Real Bed,150.0,2,1125,12,12,2015-05-04,2015-11-29,98.0,1.46
9374358,Beautiful Studio - Free Parking!!,48638331,Sharayah,Apartment,1,1519,2,1.0,0.0,1.0,Real Bed,95.0,2,7,6,6,2015-11-16,2015-12-23,100.0,3.6
5874421,Great Location. 98 Walkscore 2,8534462,Daniela,Apartment,1,1520,3,1.0,1.0,1.0,Real Bed,139.0,2,1125,39,39,2015-04-13,2015-12-11,98.0,4.38
8829474,Belltown Condos 1BD 4,8534462,Daniela,Apartment,1,1521,3,1.0,1.0,1.0,Real Bed,139.0,2,1125,2,2,2015-10-18,2015-10-25,100.0,0.76
6228474,1 Bedroom Puget Sound View Oasis,74305,Darik,Apartment,1,1522,4,1.0,1.0,2.0,Real Bed,275.0,2,365,3,3,2015-06-21,2015-10-25,93.0,0.45
4637670,High-rise Studio- Heart O' The City,22965312,Benji,Apartment,1,1457,2,1.0,0.0,1.0,Real Bed,135.0,2,5,37,37,2014-12-01,2015-10-27,94.0,2.78
3995007,POSH URBAN GETAWAY | WATERFRONT,15942582,Jen,Condominium,1,1523,5,1.0,1.0,3.0,Real Bed,128.0,1,15,67,67,2014-09-08,2015-12-20,94.0,4.15
19611,1 Bedroom Downtown Seattle Oasis,74305,Darik,Apartment,1,1524,4,1.0,1.0,2.0,Real Bed,107.0,2,365,26,26,2010-03-23,2015-11-12,87.0,0.37
10076279,City Center 10min walk to anything,1893411,Sai,Apartment,1,1525,2,1.0,1.0,1.0,Real Bed,150.0,2,1125,0,0,,,0.0,0.0
1200829,1 Bed Belltown Oasis-Book now,74305,Darik,Apartment,1,1526,4,1.0,1.0,2.0,Real Bed,100.0,2,90,20,20,2013-09-10,2015-12-16,92.0,0.71
3673759,Cozy 1 BD in Belltown,2617674,Amy,Apartment,1,1527,2,1.0,1.0,1.0,Real Bed,100.0,3,7,61,61,2014-07-28,2015-10-13,98.0,3.48
206781,Bright & Spacious Studio,1002255,John,Apartment,1,1458,2,1.0,1.0,1.0,Real Bed,120.0,5,30,18,18,2014-07-16,2015-10-29,96.0,1.0
988176,HotSpot Location near Pike Place,1623580,Mack & Sophia,Apartment,1,1528,5,1.0,0.0,1.0,Real Bed,125.0,1,90,121,121,2013-03-14,2016-01-03,92.0,3.53
3686556,Heart of the City - 1BD with view,18751883,Meg,Apartment,1,1490,2,1.0,1.0,1.0,Real Bed,120.0,2,1125,18,18,2014-08-04,2015-09-12,97.0,1.04
2881446,Belltown Swanky Studio!,5506237,Michelle,Apartment,1,1529,4,1.0,0.0,2.0,Real Bed,150.0,3,1125,11,11,2014-10-04,2015-09-06,90.0,0.72
9318853,Seattle Belltown High-Rise Studio,5872728,Ben,Apartment,1,1530,2,1.0,0.0,1.0,Real Bed,129.0,3,1125,0,0,,,0.0,0.0
6328150,Downtown Apartment by Pike Place,8422684,Evren,Apartment,1,1531,2,1.0,0.0,1.0,Real Bed,140.0,2,1125,13,13,2015-05-25,2015-12-01,92.0,1.73
